Player,Stat Type,Prop Team,Home vs. Away,Expected Value,Prop Line,Probability Over,Probability Under,Max Probability
Ja Morant,assists,IND,1,7.54272656017578,7.5,0.508182094258434,0.49181790574156603,0.508182094258434
James Harden,assists,MIL,1,9.552720145951549,9.5,0.5077947979593176,0.49220520204068235,0.5077947979593176
Onyeka Okongwu,assists,ORL,0,2.4659346990401154,2.5,0.4933610024332261,0.5066389975667739,0.5066389975667739
Grayson Allen,rebounds,SAS,1,3.4783527566101435,3.5,0.4946289230317752,0.5053710769682248,0.5053710769682248
Kawhi Leonard,rebounds,MIL,1,5.47782857527146,5.5,0.4953328899064383,0.5046671100935617,0.5046671100935617
Kevin Durant,assists,SAS,1,4.524495370331407,4.5,0.5043306175425695,0.49566938245743053,0.5043306175425695
Cole Anthony,rebounds,ATL,1,3.5181060645439244,3.5,0.5039424833611434,0.4960575166388565,0.5039424833611434
Day'Ron Sharpe,assists,CLE,0,1.5119347597940398,1.5,0.5031111574316791,0.49688884256832094,0.5031111574316791
Darius Garland,rebounds,BKN,1,2.5079006231142134,2.5,0.5022782150352166,0.49772178496478336,0.5022782150352166
Kevin Huerter,assists,NYK,1,1.5006628307302776,1.5,0.5001726074817794,0.49982739251822056,0.5001726074817794
